Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2025-03-29,Toys,339.67,15.81,Regular,9410.99,30,Old
2025-03-30,Sports,672.79,5.09,Occasional,6522.78,39,Old
2025-03-31,Electronics,994.2,18.01,Regular,9550.2,28,Old
2025-04-01,Sports,665.22,13.52,Occasional,1599.18,30,Old
2025-04-02,Fashion,562.21,42.14,Occasional,4826.42,30,Old
2025-04-03,Home Decor,733.34,15.67,Regular,6057.89,37,Old
2025-04-04,Electronics,470.55,39.45,Occasional,5859.19,31,Old
2025-04-05,Toys,69.54,44.59,Premium,4074.47,33,Old
2025-04-06,Fashion,566.67,21.69,Regular,3447.04,18,Old
2025-04-07,Sports,958.05,45.5,Premium,1355.56,31,Old
2025-04-08,Fashion,183.55,18.87,Regular,3978.25,31,Old
2025-04-09,Electronics,693.1,48.2,Occasional,1710.34,25,Old
2025-04-10,Sports,208.92,4.46,Occasional,7370.22,22,Old
2025-04-11,Home Decor,540.47,34.35,Occasional,2167.43,27,Old
2025-04-12,Fashion,105.71,24.69,Regular,679.8,19,Old
2025-04-13,Electronics,455.87,19.38,Premium,5568.42,28,Old
2025-04-14,Toys,758.6,31.64,Premium,5992.77,34,Old
2025-04-15,Sports,354.1,35.19,Regular,8731.94,28,Old
2025-04-16,Fashion,668.26,0.22,Regular,5812.12,23,Old
2025-04-17,Fashion,797.5,8.35,Premium,3520.26,23,Old
2025-04-18,Home Decor,927.91,35.65,Premium,8049.82,28,Old
2025-04-19,Home Decor,242.3,33.32,Premium,5448.76,22,Old
2025-04-20,Toys,405.32,48.3,Premium,884.87,36,Old
2025-04-21,Toys,160.89,38.05,Regular,5701.92,36,Old
2025-04-22,Electronics,992.56,47.54,Regular,9089.38,40,Old
2025-04-23,Electronics,927.73,35.13,Occasional,4023.49,19,Old
2025-04-24,Toys,544.56,14.9,Premium,3033.63,33,Old
2025-04-25,Toys,843.61,5.27,Occasional,1520.35,31,Old
2025-04-26,Sports,525.75,39.09,Regular,1599.31,29,Old
2025-04-27,Home Decor,627.35,32.21,Regular,4384.44,29,Old
2025-04-28,Electronics,98.23,2.41,Occasional,5997.23,31,Old
2025-04-29,Home Decor,757.72,18.0,Premium,898.09,26,Old
2025-04-30,Home Decor,136.44,47.84,Premium,9401.73,34,Old
2025-05-01,Toys,827.81,25.02,Premium,7575.82,32,Old
2025-05-02,Sports,784.21,21.64,Premium,5907.58,20,Old
2025-05-03,Fashion,711.66,22.88,Occasional,8301.54,33,Old
2025-05-04,Sports,45.8,10.44,Occasional,893.85,34,Old
2025-05-05,Sports,310.1,18.44,Regular,4820.7,35,Old
2025-05-06,Home Decor,270.48,18.49,Premium,6337.92,35,Old
2025-05-07,Sports,366.54,2.62,Premium,8303.66,29,Old
2025-05-08,Electronics,96.77,38.38,Premium,7856.35,27,Old
2025-05-09,Home Decor,937.59,20.83,Occasional,2842.99,29,Old
2025-05-10,Electronics,558.26,41.11,Premium,9414.71,20,Old
2025-05-11,Fashion,312.47,42.52,Occasional,1331.02,39,Old
2025-05-12,Home Decor,403.01,10.6,Premium,8763.82,39,Old
2025-05-13,Fashion,452.73,32.87,Premium,9712.31,21,Old
2025-05-14,Home Decor,604.59,23.61,Regular,1853.82,37,Old
2025-05-15,Toys,520.52,44.01,Premium,7248.45,25,Old
2025-05-16,Sports,920.2,10.79,Premium,498.83,29,Old
2025-05-17,Toys,501.99,33.89,Regular,4113.69,24,Old
2025-05-18,Fashion,992.24,30.39,Occasional,5211.2,37,Old
2025-05-19,Sports,852.91,14.77,Occasional,5848.39,28,Old
2025-05-20,Home Decor,216.43,6.83,Premium,9365.78,32,Old
2025-05-21,Sports,931.29,32.58,Occasional,6755.28,38,Old
2025-05-22,Electronics,125.2,36.93,Premium,4864.65,40,Old
2025-05-23,Sports,819.28,15.78,Regular,8115.78,23,Old
2025-05-24,Electronics,386.82,32.24,Regular,9510.27,28,Old
2025-05-25,Sports,879.19,19.76,Premium,318.45,27,Old
2025-05-26,Electronics,869.38,35.66,Regular,9826.96,27,Old
2025-05-27,Fashion,807.87,9.96,Regular,952.71,26,Old
2025-05-28,Toys,792.13,44.51,Premium,8162.43,42,Old
2025-05-29,Home Decor,311.63,14.37,Premium,2875.31,26,Old
2025-05-30,Sports,90.11,18.39,Regular,1408.58,32,Old
2025-05-31,Toys,408.95,2.9,Occasional,4454.57,39,Old
2025-06-01,Home Decor,181.79,5.58,Occasional,6475.17,18,Old
2025-06-02,Home Decor,698.0,25.79,Premium,3871.42,29,Old
2025-06-03,Electronics,352.64,13.38,Premium,640.2,18,Old
2025-06-04,Fashion,975.85,41.77,Occasional,6034.67,38,Old
2025-06-05,Fashion,644.56,0.73,Regular,9033.79,33,Old
2025-06-06,Toys,824.26,18.95,Occasional,3893.83,23,Old
2025-06-07,Fashion,141.2,16.87,Occasional,2241.69,30,Old
2025-06-08,Sports,863.39,0.97,Occasional,4481.52,26,Old
2025-06-09,Fashion,923.53,6.22,Occasional,578.79,42,Old
2025-06-10,Toys,492.19,20.68,Premium,8222.83,32,Old
2025-06-11,Fashion,610.19,24.64,Premium,8280.77,25,Old
2025-06-12,Sports,767.16,20.21,Regular,5921.2,22,Old
2025-06-13,Electronics,183.09,26.55,Regular,3595.72,35,Old
2025-06-14,Toys,507.54,29.76,Regular,8017.86,22,Old
2025-06-15,Electronics,404.68,0.5,Regular,5591.4,30,Old
2025-06-16,Electronics,154.91,23.2,Occasional,8276.73,39,Old
2025-06-17,Electronics,373.86,48.17,Premium,6351.44,34,Old
2025-06-18,Home Decor,77.49,25.95,Premium,7865.61,32,Old
2025-06-19,Home Decor,35.55,33.88,Regular,6025.77,33,Old
2025-06-20,Electronics,143.81,15.59,Regular,4200.0,26,Old
2025-06-21,Toys,963.48,38.7,Occasional,9583.66,26,Old
2025-06-22,Sports,554.03,38.65,Occasional,5457.03,31,Old
2025-06-23,Sports,966.16,26.06,Regular,6090.39,28,Old
2025-06-24,Fashion,438.17,48.8,Premium,2282.83,29,Old
2025-06-25,Toys,318.7,6.28,Premium,6293.94,27,Old
2025-06-26,Home Decor,511.08,0.85,Premium,5758.92,24,Old
2025-06-27,Electronics,445.12,38.51,Regular,1929.9,27,Old
2025-06-28,Fashion,114.61,40.36,Premium,689.91,40,Old
2025-06-29,Sports,644.42,6.01,Occasional,6083.16,32,Old
2025-06-30,Home Decor,223.88,13.28,Occasional,7660.55,31,Old
2025-07-01,Home Decor,623.39,0.88,Regular,5281.67,38,Old
2025-07-02,Electronics,653.7,14.67,Occasional,2345.05,36,Old
2025-07-03,Sports,160.5,38.66,Regular,6698.57,36,Old
2025-07-04,Toys,70.74,25.9,Premium,893.05,22,Old
2025-07-05,Home Decor,782.95,17.4,Premium,4474.15,27,Old
2025-07-06,Electronics,465.2,18.59,Premium,1717.33,31,Old
2025-07-07,Toys,67.58,0.07,Occasional,1926.14,24,Old
2025-07-08,Sports,994.92,14.99,Regular,2102.71,38,Old
2025-07-09,Home Decor,67.2,32.32,Premium,3928.4,35,Old
2025-07-10,Toys,698.08,48.71,Regular,606.39,32,Old
2025-07-11,Toys,983.84,42.35,Premium,4038.16,27,Old
2025-07-12,Toys,246.79,1.18,Occasional,5165.9,38,Old
2025-07-13,Home Decor,150.83,44.93,Occasional,4884.61,11,Old
2025-07-14,Home Decor,130.17,39.16,Regular,3889.56,32,Old
2025-07-15,Fashion,310.24,39.02,Occasional,8407.55,26,Old
2025-07-16,Sports,110.04,22.9,Occasional,1538.73,23,Old
2025-07-17,Electronics,695.24,19.9,Regular,5106.4,37,Old
2025-07-18,Toys,71.67,15.15,Premium,714.21,31,Old
2025-07-19,Fashion,514.33,3.28,Occasional,804.44,20,Old
2025-07-20,Electronics,996.73,11.41,Regular,5781.27,24,Old
2025-07-21,Fashion,815.83,12.33,Occasional,5703.58,33,Old
2025-07-22,Home Decor,619.07,24.2,Occasional,8792.53,25,Old
2025-07-23,Toys,313.19,37.37,Occasional,5622.95,20,Old
2025-07-24,Electronics,627.66,23.69,Occasional,9601.93,35,Old
2025-07-25,Electronics,531.77,2.89,Regular,582.08,41,Old
2025-07-26,Electronics,431.82,47.89,Regular,1070.28,25,Old
2025-07-27,Electronics,139.4,47.14,Regular,536.25,35,Old
2025-07-28,Electronics,887.74,39.26,Occasional,1934.24,40,Old
2025-07-29,Fashion,455.29,49.57,Occasional,5458.57,28,Old
2025-07-30,Toys,202.68,27.22,Occasional,6491.16,22,Old
2025-07-31,Home Decor,374.08,48.14,Regular,551.29,20,Old
2025-08-01,Home Decor,419.99,3.78,Occasional,9465.11,31,Old
2025-08-02,Home Decor,829.26,18.28,Premium,8437.44,20,Old
2025-08-03,Home Decor,736.28,11.27,Occasional,3036.46,21,Old
2025-08-04,Fashion,771.61,9.79,Premium,864.16,34,Old
2025-08-05,Sports,20.92,7.04,Occasional,1781.88,25,Old
2025-08-06,Toys,421.99,31.12,Regular,1356.75,42,Old
2025-08-07,Electronics,486.53,39.07,Occasional,1320.51,19,Old
2025-08-08,Sports,29.0,28.91,Premium,5233.76,38,Old
2025-08-09,Home Decor,267.22,7.35,Premium,2533.89,28,Old
2025-08-10,Sports,762.69,40.56,Occasional,3645.58,41,Old
2025-08-11,Toys,145.74,31.8,Premium,9896.1,15,Old
2025-08-12,Electronics,539.96,19.41,Premium,6874.71,29,Old
2025-08-13,Electronics,223.05,33.71,Regular,9494.91,28,Old
2025-08-14,Toys,22.0,13.0,Occasional,1511.31,23,Old
2025-08-15,Toys,248.79,17.26,Occasional,3883.18,20,Old
2025-08-16,Home Decor,976.12,45.87,Occasional,5591.84,33,Old
2025-08-17,Electronics,803.52,14.53,Premium,859.9,38,Old
2025-08-18,Sports,959.98,23.5,Occasional,141.46,18,Old
2025-08-19,Fashion,492.98,44.51,Occasional,6737.3,28,Old
2025-08-20,Fashion,118.64,35.39,Regular,6454.01,26,Old
2025-08-21,Toys,552.48,3.11,Regular,4166.81,30,Old
2025-08-22,Home Decor,459.83,7.37,Regular,4947.48,27,Old
2025-08-23,Fashion,845.91,0.39,Premium,4212.89,38,Old
2025-08-24,Electronics,107.1,31.55,Occasional,337.65,23,Old
2025-08-25,Toys,493.36,22.38,Regular,3420.18,35,Old
2025-08-26,Sports,158.55,6.71,Regular,1853.11,31,Old
2025-08-27,Toys,331.43,47.9,Regular,1074.4,26,Old
2025-08-28,Sports,739.98,26.48,Occasional,9571.53,19,Old
2025-08-29,Toys,481.26,12.09,Occasional,6033.66,27,Old
2025-08-30,Toys,382.13,25.03,Occasional,7313.7,26,Old
2025-08-31,Toys,400.53,33.98,Premium,3222.1,30,Old
2025-09-01,Sports,464.85,3.81,Premium,3992.16,23,Old
2025-09-02,Sports,787.17,13.74,Regular,2445.55,19,Old
2025-09-03,Toys,893.16,40.35,Occasional,1059.96,29,Old
2025-09-04,Fashion,955.78,22.98,Regular,1872.41,27,Old
2025-09-05,Home Decor,789.03,27.33,Occasional,7995.39,43,Old
2025-09-06,Home Decor,322.25,21.64,Occasional,6807.7,30,Old
2025-09-07,Home Decor,691.25,2.19,Occasional,5514.6,46,Old
2025-09-08,Sports,443.23,8.29,Premium,4803.39,36,Old
2025-09-09,Sports,262.12,22.28,Premium,9232.1,32,Old
2025-09-10,Fashion,842.46,10.46,Occasional,820.08,23,Old
2025-09-11,Home Decor,48.04,2.5,Regular,2877.95,21,Old
2025-09-12,Home Decor,902.74,42.18,Occasional,3564.38,36,Old
2025-09-13,Toys,466.86,49.06,Occasional,7846.02,23,Old
2025-09-14,Sports,640.83,39.66,Regular,9925.89,34,Old
2025-09-15,Home Decor,662.76,42.69,Occasional,2482.64,21,Old
2025-09-16,Fashion,896.17,12.1,Regular,8755.64,23,Old
2025-09-17,Fashion,640.3,48.03,Premium,8323.17,33,Old
2025-09-18,Home Decor,617.79,9.85,Premium,2324.11,26,Old
2025-09-19,Sports,75.99,47.57,Regular,4053.39,42,Old
2025-09-20,Fashion,523.22,49.74,Premium,4155.76,35,Old
2025-09-21,Toys,158.67,35.59,Premium,9784.38,26,Old
2025-09-22,Fashion,740.06,49.06,Regular,1890.83,34,Old
2025-09-23,Electronics,517.1,28.48,Premium,8011.66,21,Old
2025-09-24,Electronics,683.43,12.98,Occasional,3408.51,19,Old
2025-09-25,Sports,51.26,21.85,Occasional,7335.62,26,Old
2025-09-26,Home Decor,93.94,29.68,Regular,4258.11,39,Old
2023-01-01,Sports,1081.0614529692236,53.730000000000004,Regular,8814.494,31,New
2023-01-02,Sports,647.2919305196773,5.4,Premium,8849.828000000001,17,New
2023-01-03,Sports,638.0568741061335,5.34,Regular,4932.083,31,New
2023-01-04,Toys,1035.0955070561854,0.915,Premium,12249.575,31,New
2023-01-05,Fashion,755.3031595462681,71.745,Occasional,2283.879,18,New
2023-01-06,Fashion,188.95915340254996,55.32000000000001,Premium,6569.628000000001,25,New
2023-01-07,Toys,579.189743219958,26.490000000000002,Regular,9021.675000000001,28,New
2023-01-08,Electronics,665.1925726985927,22.245,Premium,9102.132000000001,24,New
2023-01-09,Electronics,404.11052127969964,26.235,Occasional,8477.989,32,New
2023-01-10,Home Decor,808.2319674947267,58.095,Regular,3672.955,26,New
2023-01-11,Electronics,1101.5256558467704,49.605000000000004,Premium,2140.385,27,New
2023-01-12,Toys,898.5712070021733,13.89,Occasional,8314.553000000002,26,New
2023-01-13,Fashion,445.6899980211477,13.065000000000001,Regular,7843.017000000001,42,New
2023-01-14,Fashion,130.18262058811212,7.38,Regular,2438.306,31,New
2023-01-15,Sports,1092.9274286507034,49.53,Premium,9205.144,27,New
2023-01-16,Sports,763.8408766775558,57.33,Regular,5988.06,35,New
2023-01-17,Home Decor,145.43603002990938,19.875,Premium,8724.079,22,New
2023-01-18,Home Decor,832.3027861578186,1.5750000000000002,Premium,10906.909000000001,35,New
2023-01-19,Electronics,842.764896455795,6.165000000000001,Occasional,2314.403,22,New
2023-01-20,Fashion,605.1871783964286,72.58500000000001,Premium,376.38899999999995,20,New
2023-01-21,Sports,629.2230412290298,22.155,Occasional,10157.056,22,New
2023-01-22,Toys,400.47213287290697,57.69,Regular,7976.8,28,New
2023-01-23,Electronics,68.5917496788104,46.845,Premium,9134.359,41,New
2023-01-24,Toys,343.02217789569215,28.650000000000002,Regular,10917.048999999999,32,New
2023-01-25,Fashion,758.7982354786759,15.419999999999998,Occasional,10462.179,40,New
2023-01-26,Sports,15.20178870921498,9.105,Regular,12497.043000000001,28,New
2023-01-27,Fashion,341.98826192158083,46.125,Premium,7027.488,23,New
2023-01-28,Home Decor,397.02675590818603,58.095,Premium,6416.943,28,New
2023-01-29,Electronics,490.08473862593667,48.300000000000004,Regular,5302.284,33,New
2023-01-30,Home Decor,1056.174003827482,39.78,Premium,2108.002,29,New
2023-01-31,Toys,335.60513169253437,3.1500000000000004,Premium,7499.453,34,New
2023-02-01,Fashion,410.42722562110885,72.63,Premium,3695.146,19,New
2023-02-02,Electronics,787.3507210946708,59.91,Occasional,11987.222000000002,30,New
2023-02-03,Fashion,511.96632879643516,21.96,Occasional,7635.667,34,New
2023-02-04,Sports,230.1745618952627,73.5,Occasional,7759.856,31,New
2023-02-05,Toys,548.7598357230848,45.135,Regular,4697.875,31,New
2023-02-06,Sports,171.01388726035293,43.68,Occasional,799.0970000000001,33,New
2023-02-07,Fashion,202.95503986569724,56.099999999999994,Occasional,538.538,38,New
2023-02-08,Fashion,463.0013343721549,60.885000000000005,Premium,5578.326000000001,29,New
2023-02-09,Home Decor,509.2874595058064,49.230000000000004,Regular,1218.3600000000001,37,New
2023-02-10,Sports,924.4693264912594,9.600000000000001,Regular,7940.114,34,New
2023-02-11,Electronics,379.80774166694994,25.365000000000002,Occasional,11468.118999999999,45,New
2023-02-12,Toys,660.2455001454094,69.6,Premium,11493.118,21,New
2023-02-13,Toys,614.0541924789522,16.845,Regular,8611.915,35,New
2023-02-14,Electronics,21.272521518599344,27.915,Regular,2848.56,18,New
2023-02-15,Toys,741.9202412585128,32.400000000000006,Occasional,11236.771,35,New
2023-02-16,Electronics,191.94562469616142,32.955,Occasional,11534.029,17,New
2023-02-17,Electronics,961.4412323053572,45.974999999999994,Premium,2660.931,35,New
2023-02-18,Sports,185.60473967964026,70.725,Occasional,9620.676000000001,32,New
2023-02-19,Fashion,443.2175053979831,18.044999999999998,Regular,3817.502,46,New
2023-02-20,Toys,106.70790396075037,9.120000000000001,Regular,10459.982,33,New
2023-02-21,Home Decor,1139.9379137583085,14.805,Premium,12964.458,27,New
2023-02-22,Fashion,507.7449543167027,66.525,Premium,516.438,38,New
2023-02-23,Home Decor,627.8062783187712,48.435,Occasional,11679.096000000001,53,New
2023-02-24,Fashion,70.26247572825196,21.450000000000003,Occasional,8143.252,20,New
2023-02-25,Home Decor,840.9578542480641,61.199999999999996,Regular,12657.437,36,New
2023-02-26,Sports,258.68181049276865,64.605,Premium,6114.667,24,New
2023-02-27,Toys,1046.4273064915965,63.495,Premium,11035.882,30,New
2023-02-28,Sports,226.95060875206443,68.92500000000001,Occasional,933.0100000000001,36,New
2023-03-01,Sports,236.32521585393826,18.915,Regular,4445.0380000000005,23,New
2023-03-02,Home Decor,43.47310778711392,56.625,Premium,992.498,14,New
2023-03-03,Electronics,435.7693154458649,34.545,Regular,12682.67,20,New
2023-03-04,Toys,614.7633019047438,63.150000000000006,Premium,10644.452000000001,41,New
2023-03-05,Fashion,77.95130558787754,54.63,Premium,11102.286,18,New
2023-03-06,Fashion,793.0082057189773,58.230000000000004,Regular,12201.618,24,New
2023-03-07,Fashion,528.0452209498525,49.215,Occasional,1225.276,24,New
2023-03-08,Fashion,614.9967327742327,13.305,Premium,5092.646000000001,27,New
2023-03-09,Sports,433.9533232037717,40.875,Occasional,1044.2250000000001,42,New
2023-03-10,Fashion,469.74202711884686,73.845,Regular,2842.905,42,New
2023-03-11,Fashion,509.85122911347503,70.30499999999999,Regular,3081.9359999999997,35,New
2023-03-12,Toys,151.81101668352062,3.24,Regular,6167.408,27,New
2023-03-13,Home Decor,207.19251917202578,12.36,Occasional,3586.4010000000003,37,New
2023-03-14,Fashion,946.7464497517147,9.885,Occasional,1429.584,35,New
2023-03-15,Fashion,1111.7952196425488,54.449999999999996,Premium,2285.608,33,New
2023-03-16,Home Decor,341.63561265232494,61.335,Regular,2025.439,38,New
2023-03-17,Fashion,256.7235373119087,16.02,Premium,12653.498,37,New
2023-03-18,Home Decor,626.9609691824841,37.935,Occasional,9902.1,23,New
2023-03-19,Sports,458.94936662379746,63.06,Premium,12585.092,23,New
2023-03-20,Toys,33.99662687825218,54.96,Regular,5789.459000000001,44,New
2023-03-21,Home Decor,152.2953430691221,40.665,Premium,3712.605,14,New
2023-03-22,Home Decor,851.5076780694576,44.28,Regular,10404.03,30,New
2023-03-23,Electronics,600.7540897052055,38.13,Occasional,4328.883,30,New
2023-03-24,Electronics,33.71031671756335,22.32,Occasional,3983.07,40,New
2023-03-25,Toys,244.45802499967422,42.375,Occasional,3122.353,29,New
2023-03-26,Toys,264.08518204128666,51.66,Regular,1798.966,31,New
2023-03-27,Home Decor,772.8881281344148,65.505,Premium,3430.674,37,New
2023-03-28,Fashion,32.47179950625349,47.714999999999996,Premium,4702.9710000000005,33,New
2023-03-29,Sports,131.28330224705553,57.09,Regular,8804.302,31,New
2023-03-30,Sports,889.9831967895734,12.0,Premium,935.207,32,New
2023-03-31,Home Decor,190.71363109026348,34.62,Occasional,2839.226,23,New
2023-04-01,Fashion,675.8287568588293,0.705,Premium,10542.129,33,New
2023-04-02,Home Decor,244.3879351780926,18.495,Occasional,2020.8890000000001,24,New
2023-04-03,Fashion,99.21872139834721,54.480000000000004,Regular,4539.847000000001,37,New
2023-04-04,Fashion,296.8538702469436,74.385,Regular,11258.156,27,New
2023-04-05,Home Decor,702.9677934639934,7.4399999999999995,Premium,2123.888,33,New
2023-04-06,Electronics,973.4976262927637,30.105,Premium,1194.817,33,New
2023-04-07,Home Decor,941.4458941406018,60.0,Regular,6366.009000000001,28,New
2023-04-08,Sports,411.4736996697913,15.299999999999999,Occasional,4022.1349999999998,34,New
2023-04-09,Fashion,719.4542177644221,41.625,Regular,7381.062,25,New
2023-04-10,Sports,225.8757772281429,54.974999999999994,Regular,10474.971,36,New
2023-04-11,Home Decor,298.37950236764254,46.2,Regular,1895.101,32,New
2023-04-12,Fashion,915.5867575517267,14.100000000000001,Occasional,7603.5960000000005,16,New
2023-04-13,Fashion,21.394296141315543,26.655,Premium,6635.902,29,New
2023-04-14,Home Decor,112.80778079531405,58.785,Regular,1984.294,34,New
2023-04-15,Fashion,246.70063806598296,41.565,Occasional,8160.867,32,New
2023-04-16,Home Decor,32.64653814671919,0.39,Occasional,3651.752,16,New
2023-04-17,Home Decor,191.9306461701537,57.074999999999996,Premium,6408.428000000001,34,New
2023-04-18,Home Decor,665.6689492669907,2.6550000000000002,Occasional,1188.8500000000001,24,New
2023-04-19,Home Decor,425.4391954227778,55.935,Premium,6044.844,35,New
2023-04-20,Fashion,976.5047959557716,15.18,Occasional,4074.187,23,New
2023-04-21,Electronics,758.8904044147652,71.85,Premium,10714.041,28,New
2023-04-22,Fashion,377.40616892041317,27.599999999999998,Premium,863.3170000000001,28,New
2023-04-23,Fashion,272.8186672928801,24.525000000000002,Premium,5517.473,24,New
2023-04-24,Electronics,450.8339357921371,11.16,Premium,6030.011,20,New
2023-04-25,Fashion,563.2200453528129,22.919999999999998,Premium,9460.828000000001,41,New
2023-04-26,Fashion,278.13026205434016,65.745,Regular,7521.085,21,New
2023-04-27,Sports,573.9788414856499,74.73,Regular,8717.02,28,New
2023-04-28,Home Decor,417.24050921682715,27.630000000000003,Premium,10130.627,39,New
2023-04-29,Home Decor,534.3642014021653,33.644999999999996,Occasional,11226.553,23,New
2023-04-30,Electronics,492.9122100535924,54.150000000000006,Regular,4169.581,27,New
2023-05-01,Electronics,280.09632906029185,66.465,Premium,7054.3460000000005,39,New
2023-05-02,Electronics,894.9703882894606,44.474999999999994,Premium,10942.191,32,New
2023-05-03,Home Decor,714.3407780752246,29.369999999999997,Regular,12864.241,31,New
2023-05-04,Home Decor,163.28006738908465,30.945,Regular,11578.112000000001,40,New
2023-05-05,Home Decor,1013.0170193995712,52.17,Premium,4910.789000000001,36,New
2023-05-06,Home Decor,450.3763519455208,0.24,Regular,2641.795,20,New
2023-05-07,Toys,992.5845470760229,46.47,Occasional,6428.487,22,New
2023-05-08,Home Decor,935.8736755171285,26.655,Regular,9674.925000000001,21,New
2023-05-09,Sports,463.38732707743617,59.565,Premium,6469.359,22,New
2023-05-10,Home Decor,35.97353203948516,6.9750000000000005,Premium,6348.537,47,New
2023-05-11,Toys,292.3424889028849,44.115,Occasional,10918.024,31,New
2023-05-12,Home Decor,587.9845728330998,36.075,Occasional,4781.27,29,New
2023-05-13,Home Decor,677.1865429455864,48.17999999999999,Regular,11195.561,32,New
2023-05-14,Electronics,272.0963545684825,4.86,Premium,5365.581,14,New
2023-05-15,Home Decor,170.81630894530505,43.5,Occasional,4354.363,30,New
2023-05-16,Fashion,818.5477942648425,42.105000000000004,Occasional,5972.85,28,New
2023-05-17,Electronics,972.3863069451124,42.045,Premium,9942.686000000002,49,New
2023-05-18,Sports,595.2803544360228,45.255,Occasional,1751.6460000000002,22,New
2023-05-19,Electronics,180.07903650102165,50.730000000000004,Regular,2657.915,58,New
2023-05-20,Sports,267.6230450413004,60.375,Premium,12375.09,24,New
2023-05-21,Sports,26.268324379183458,20.235,Premium,2388.581,36,New
2023-05-22,Toys,883.4422480505182,61.875,Premium,7436.650000000001,39,New
2023-05-23,Home Decor,120.27964312180336,37.365,Regular,7585.773,37,New
2023-05-24,Home Decor,645.6019458446791,5.775,Regular,6431.464,35,New
2023-05-25,Home Decor,325.1817122849681,4.3950000000000005,Occasional,8427.874,35,New
2023-05-26,Sports,550.0461989818683,25.065,Regular,3087.8640000000005,23,New
2023-05-27,Home Decor,670.3401867746526,58.86,Regular,7242.768,45,New
2023-05-28,Sports,858.3529743500883,53.07000000000001,Occasional,4919.876,30,New
2023-05-29,Sports,205.8018515380372,59.144999999999996,Regular,8645.663,44,New
2023-05-30,Home Decor,23.243507400552463,38.79,Occasional,1947.543,27,New
2023-05-31,Fashion,136.98454864800902,33.015,Premium,7477.197,39,New
2023-06-01,Electronics,881.3340714223873,11.055,Premium,2514.434,27,New
2023-06-02,Toys,858.613370985479,24.615000000000002,Regular,3716.1410000000005,19,New
2023-06-03,Toys,720.7420449441157,32.55,Premium,2944.799,24,New
2023-06-04,Electronics,575.7659481674513,6.645,Regular,2483.117,25,New
2023-06-05,Sports,786.9656688410176,16.544999999999998,Regular,10756.902000000002,31,New
2023-06-06,Home Decor,197.08394446076937,44.865,Premium,3807.05,19,New
2023-06-07,Electronics,888.0317701938736,55.17,Regular,12062.089000000002,20,New
2023-06-08,Fashion,409.3013064141395,74.88,Occasional,12612.951000000001,31,New
2023-06-09,Home Decor,419.47758360790715,69.99,Occasional,7482.124,43,New
2023-06-10,Electronics,625.4251098428514,48.19500000000001,Premium,1970.423,30,New
2023-06-11,Sports,62.59307128321858,31.589999999999996,Premium,4950.439,20,New
2023-06-12,Electronics,170.39957041596546,47.714999999999996,Regular,10396.815,25,New
2023-06-13,Electronics,871.1789558827113,58.92,Regular,4858.321,21,New
2023-06-14,Fashion,89.59316859725799,8.879999999999999,Regular,1249.911,31,New
2023-06-15,Toys,644.9211330315006,30.75,Premium,7295.821,17,New
2023-06-16,Fashion,262.2214614985543,62.985,Premium,11006.710000000001,40,New
2023-06-17,Fashion,418.19883764004203,28.785000000000004,Regular,10373.571,44,New
2023-06-18,Toys,309.7055479875199,42.885,Occasional,2383.8360000000002,26,New
2023-06-19,Electronics,356.16685602433245,44.085,Premium,8788.481,43,New
2023-06-20,Fashion,714.902973394303,13.830000000000002,Occasional,2967.8869999999997,23,New
2023-06-21,Sports,306.8216072491345,27.165,Occasional,2938.3250000000003,48,New
2023-06-22,Electronics,644.4642055441294,25.095,Regular,11379.303,35,New
2023-06-23,Toys,443.91132566798234,1.965,Regular,3343.236,25,New
2023-06-24,Electronics,606.3486569333594,1.815,Premium,3517.9950000000003,26,New
2023-06-25,Fashion,1070.6720045363834,62.37,Occasional,138.411,36,New
2023-06-26,Electronics,820.4550020445729,20.475,Premium,11335.506000000001,33,New
2023-06-27,Home Decor,223.59951681943622,38.849999999999994,Occasional,10330.697,29,New
2023-06-28,Home Decor,43.713902298545186,22.41,Regular,8203.728000000001,22,New
2023-06-29,Electronics,320.99832959475003,70.545,Occasional,9785.919,31,New
2023-06-30,Electronics,705.9259856771027,19.44,Occasional,2086.864,41,New
2023-07-01,Toys,55.14849315026993,32.22,Premium,6028.62,33,New
2023-07-02,Toys,548.315999620602,65.46000000000001,Premium,4650.191000000001,17,New
2023-07-03,Sports,542.8715041358201,63.150000000000006,Regular,1336.9070000000002,25,New
2023-07-04,Electronics,355.826915267041,13.965,Regular,6386.496999999999,27,New
2023-07-05,Home Decor,698.9366281131395,60.19500000000001,Premium,11979.916,34,New
2023-07-06,Toys,129.71565743790399,34.365,Premium,645.567,36,New
2023-07-07,Electronics,99.7165853223864,36.224999999999994,Premium,3881.098,24,New
2023-07-08,Home Decor,772.3806535212099,10.004999999999999,Regular,2801.058,28,New
2023-07-09,Electronics,566.4521251584318,6.045,Premium,3194.945,39,New
2023-07-10,Home Decor,724.9478463529211,54.599999999999994,Premium,11821.550000000001,29,New
2023-07-11,Sports,440.25209557120473,37.230000000000004,Regular,6154.044000000001,17,New
2023-07-12,Sports,229.29208437026583,32.76,Occasional,6131.268,39,New
2023-07-13,Home Decor,948.6344531030534,54.72,Premium,9918.61,24,New
2023-07-14,Toys,771.0501659633585,57.42,Occasional,2118.311,40,New
