Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2025-03-29,Toys,339.67,15.81,Regular,9410.99,30,Old
2025-03-30,Sports,672.79,5.09,Occasional,6522.78,39,Old
2025-03-31,Electronics,994.2,18.01,Regular,9550.2,28,Old
2025-04-01,Sports,665.22,13.52,Occasional,1599.18,30,Old
2025-04-02,Fashion,562.21,42.14,Occasional,4826.42,30,Old
2025-04-03,Home Decor,733.34,15.67,Regular,6057.89,37,Old
2025-04-04,Electronics,470.55,39.45,Occasional,5859.19,31,Old
2025-04-05,Toys,69.54,44.59,Premium,4074.47,33,Old
2025-04-06,Fashion,566.67,21.69,Regular,3447.04,18,Old
2025-04-07,Sports,958.05,45.5,Premium,1355.56,31,Old
2025-04-08,Fashion,183.55,18.87,Regular,3978.25,31,Old
2025-04-09,Electronics,693.1,48.2,Occasional,1710.34,25,Old
2025-04-10,Sports,208.92,4.46,Occasional,7370.22,22,Old
2025-04-11,Home Decor,540.47,34.35,Occasional,2167.43,27,Old
2025-04-12,Fashion,105.71,24.69,Regular,679.8,19,Old
2025-04-13,Electronics,455.87,19.38,Premium,5568.42,28,Old
2025-04-14,Toys,758.6,31.64,Premium,5992.77,34,Old
2025-04-15,Sports,354.1,35.19,Regular,8731.94,28,Old
2025-04-16,Fashion,668.26,0.22,Regular,5812.12,23,Old
2025-04-17,Fashion,797.5,8.35,Premium,3520.26,23,Old
2025-04-18,Home Decor,927.91,35.65,Premium,8049.82,28,Old
2025-04-19,Home Decor,242.3,33.32,Premium,5448.76,22,Old
2025-04-20,Toys,405.32,48.3,Premium,884.87,36,Old
2025-04-21,Toys,160.89,38.05,Regular,5701.92,36,Old
2025-04-22,Electronics,992.56,47.54,Regular,9089.38,40,Old
2025-04-23,Electronics,927.73,35.13,Occasional,4023.49,19,Old
2025-04-24,Toys,544.56,14.9,Premium,3033.63,33,Old
2025-04-25,Toys,843.61,5.27,Occasional,1520.35,31,Old
2025-04-26,Sports,525.75,39.09,Regular,1599.31,29,Old
2025-04-27,Home Decor,627.35,32.21,Regular,4384.44,29,Old
2025-04-28,Electronics,98.23,2.41,Occasional,5997.23,31,Old
2025-04-29,Home Decor,757.72,18.0,Premium,898.09,26,Old
2025-04-30,Home Decor,136.44,47.84,Premium,9401.73,34,Old
2025-05-01,Toys,827.81,25.02,Premium,7575.82,32,Old
2025-05-02,Sports,784.21,21.64,Premium,5907.58,20,Old
2025-05-03,Fashion,711.66,22.88,Occasional,8301.54,33,Old
2025-05-04,Sports,45.8,10.44,Occasional,893.85,34,Old
2025-05-05,Sports,310.1,18.44,Regular,4820.7,35,Old
2025-05-06,Home Decor,270.48,18.49,Premium,6337.92,35,Old
2025-05-07,Sports,366.54,2.62,Premium,8303.66,29,Old
2025-05-08,Electronics,96.77,38.38,Premium,7856.35,27,Old
2025-05-09,Home Decor,937.59,20.83,Occasional,2842.99,29,Old
2025-05-10,Electronics,558.26,41.11,Premium,9414.71,20,Old
2025-05-11,Fashion,312.47,42.52,Occasional,1331.02,39,Old
2025-05-12,Home Decor,403.01,10.6,Premium,8763.82,39,Old
2025-05-13,Fashion,452.73,32.87,Premium,9712.31,21,Old
2025-05-14,Home Decor,604.59,23.61,Regular,1853.82,37,Old
2025-05-15,Toys,520.52,44.01,Premium,7248.45,25,Old
2025-05-16,Sports,920.2,10.79,Premium,498.83,29,Old
2025-05-17,Toys,501.99,33.89,Regular,4113.69,24,Old
2025-05-18,Fashion,992.24,30.39,Occasional,5211.2,37,Old
2025-05-19,Sports,852.91,14.77,Occasional,5848.39,28,Old
2025-05-20,Home Decor,216.43,6.83,Premium,9365.78,32,Old
2025-05-21,Sports,931.29,32.58,Occasional,6755.28,38,Old
2025-05-22,Electronics,125.2,36.93,Premium,4864.65,40,Old
2025-05-23,Sports,819.28,15.78,Regular,8115.78,23,Old
2025-05-24,Electronics,386.82,32.24,Regular,9510.27,28,Old
2025-05-25,Sports,879.19,19.76,Premium,318.45,27,Old
2025-05-26,Electronics,869.38,35.66,Regular,9826.96,27,Old
2025-05-27,Fashion,807.87,9.96,Regular,952.71,26,Old
2025-05-28,Toys,792.13,44.51,Premium,8162.43,42,Old
2025-05-29,Home Decor,311.63,14.37,Premium,2875.31,26,Old
2025-05-30,Sports,90.11,18.39,Regular,1408.58,32,Old
2025-05-31,Toys,408.95,2.9,Occasional,4454.57,39,Old
2025-06-01,Home Decor,181.79,5.58,Occasional,6475.17,18,Old
2025-06-02,Home Decor,698.0,25.79,Premium,3871.42,29,Old
2025-06-03,Electronics,352.64,13.38,Premium,640.2,18,Old
2025-06-04,Fashion,975.85,41.77,Occasional,6034.67,38,Old
2025-06-05,Fashion,644.56,0.73,Regular,9033.79,33,Old
2025-06-06,Toys,824.26,18.95,Occasional,3893.83,23,Old
2025-06-07,Fashion,141.2,16.87,Occasional,2241.69,30,Old
2025-06-08,Sports,863.39,0.97,Occasional,4481.52,26,Old
2025-06-09,Fashion,923.53,6.22,Occasional,578.79,42,Old
2025-06-10,Toys,492.19,20.68,Premium,8222.83,32,Old
2025-06-11,Fashion,610.19,24.64,Premium,8280.77,25,Old
2025-06-12,Sports,767.16,20.21,Regular,5921.2,22,Old
2025-06-13,Electronics,183.09,26.55,Regular,3595.72,35,Old
2025-06-14,Toys,507.54,29.76,Regular,8017.86,22,Old
2025-06-15,Electronics,404.68,0.5,Regular,5591.4,30,Old
2025-06-16,Electronics,154.91,23.2,Occasional,8276.73,39,Old
2025-06-17,Electronics,373.86,48.17,Premium,6351.44,34,Old
2025-06-18,Home Decor,77.49,25.95,Premium,7865.61,32,Old
2025-06-19,Home Decor,35.55,33.88,Regular,6025.77,33,Old
2025-06-20,Electronics,143.81,15.59,Regular,4200.0,26,Old
2025-06-21,Toys,963.48,38.7,Occasional,9583.66,26,Old
2025-06-22,Sports,554.03,38.65,Occasional,5457.03,31,Old
2025-06-23,Sports,966.16,26.06,Regular,6090.39,28,Old
2025-06-24,Fashion,438.17,48.8,Premium,2282.83,29,Old
2025-06-25,Toys,318.7,6.28,Premium,6293.94,27,Old
2025-06-26,Home Decor,511.08,0.85,Premium,5758.92,24,Old
2025-06-27,Electronics,445.12,38.51,Regular,1929.9,27,Old
2025-06-28,Fashion,114.61,40.36,Premium,689.91,40,Old
2025-06-29,Sports,644.42,6.01,Occasional,6083.16,32,Old
2025-06-30,Home Decor,223.88,13.28,Occasional,7660.55,31,Old
2025-07-01,Home Decor,623.39,0.88,Regular,5281.67,38,Old
2025-07-02,Electronics,653.7,14.67,Occasional,2345.05,36,Old
2025-07-03,Sports,160.5,38.66,Regular,6698.57,36,Old
2025-07-04,Toys,70.74,25.9,Premium,893.05,22,Old
2025-07-05,Home Decor,782.95,17.4,Premium,4474.15,27,Old
2025-07-06,Electronics,465.2,18.59,Premium,1717.33,31,Old
2025-07-07,Toys,67.58,0.07,Occasional,1926.14,24,Old
2025-07-08,Sports,994.92,14.99,Regular,2102.71,38,Old
2025-07-09,Home Decor,67.2,32.32,Premium,3928.4,35,Old
2025-07-10,Toys,698.08,48.71,Regular,606.39,32,Old
2025-07-11,Toys,983.84,42.35,Premium,4038.16,27,Old
2025-07-12,Toys,246.79,1.18,Occasional,5165.9,38,Old
2025-07-13,Home Decor,150.83,44.93,Occasional,4884.61,11,Old
2025-07-14,Home Decor,130.17,39.16,Regular,3889.56,32,Old
2025-07-15,Fashion,310.24,39.02,Occasional,8407.55,26,Old
2025-07-16,Sports,110.04,22.9,Occasional,1538.73,23,Old
2025-07-17,Electronics,695.24,19.9,Regular,5106.4,37,Old
2025-07-18,Toys,71.67,15.15,Premium,714.21,31,Old
2025-07-19,Fashion,514.33,3.28,Occasional,804.44,20,Old
2025-07-20,Electronics,996.73,11.41,Regular,5781.27,24,Old
2025-07-21,Fashion,815.83,12.33,Occasional,5703.58,33,Old
2025-07-22,Home Decor,619.07,24.2,Occasional,8792.53,25,Old
2025-07-23,Toys,313.19,37.37,Occasional,5622.95,20,Old
2025-07-24,Electronics,627.66,23.69,Occasional,9601.93,35,Old
2025-07-25,Electronics,531.77,2.89,Regular,582.08,41,Old
2025-07-26,Electronics,431.82,47.89,Regular,1070.28,25,Old
2025-07-27,Electronics,139.4,47.14,Regular,536.25,35,Old
2025-07-28,Electronics,887.74,39.26,Occasional,1934.24,40,Old
2025-07-29,Fashion,455.29,49.57,Occasional,5458.57,28,Old
2025-07-30,Toys,202.68,27.22,Occasional,6491.16,22,Old
2025-07-31,Home Decor,374.08,48.14,Regular,551.29,20,Old
2025-08-01,Home Decor,419.99,3.78,Occasional,9465.11,31,Old
2025-08-02,Home Decor,829.26,18.28,Premium,8437.44,20,Old
2025-08-03,Home Decor,736.28,11.27,Occasional,3036.46,21,Old
2025-08-04,Fashion,771.61,9.79,Premium,864.16,34,Old
2025-08-05,Sports,20.92,7.04,Occasional,1781.88,25,Old
2025-08-06,Toys,421.99,31.12,Regular,1356.75,42,Old
2025-08-07,Electronics,486.53,39.07,Occasional,1320.51,19,Old
2025-08-08,Sports,29.0,28.91,Premium,5233.76,38,Old
2025-08-09,Home Decor,267.22,7.35,Premium,2533.89,28,Old
2025-08-10,Sports,762.69,40.56,Occasional,3645.58,41,Old
2025-08-11,Toys,145.74,31.8,Premium,9896.1,15,Old
2025-08-12,Electronics,539.96,19.41,Premium,6874.71,29,Old
2025-08-13,Electronics,223.05,33.71,Regular,9494.91,28,Old
2025-08-14,Toys,22.0,13.0,Occasional,1511.31,23,Old
2025-08-15,Toys,248.79,17.26,Occasional,3883.18,20,Old
2025-08-16,Home Decor,976.12,45.87,Occasional,5591.84,33,Old
2025-08-17,Electronics,803.52,14.53,Premium,859.9,38,Old
2025-08-18,Sports,959.98,23.5,Occasional,141.46,18,Old
2025-08-19,Fashion,492.98,44.51,Occasional,6737.3,28,Old
2025-08-20,Fashion,118.64,35.39,Regular,6454.01,26,Old
2025-08-21,Toys,552.48,3.11,Regular,4166.81,30,Old
2025-08-22,Home Decor,459.83,7.37,Regular,4947.48,27,Old
2025-08-23,Fashion,845.91,0.39,Premium,4212.89,38,Old
2025-08-24,Electronics,107.1,31.55,Occasional,337.65,23,Old
2025-08-25,Toys,493.36,22.38,Regular,3420.18,35,Old
2025-08-26,Sports,158.55,6.71,Regular,1853.11,31,Old
2025-08-27,Toys,331.43,47.9,Regular,1074.4,26,Old
2025-08-28,Sports,739.98,26.48,Occasional,9571.53,19,Old
2025-08-29,Toys,481.26,12.09,Occasional,6033.66,27,Old
2025-08-30,Toys,382.13,25.03,Occasional,7313.7,26,Old
2025-08-31,Toys,400.53,33.98,Premium,3222.1,30,Old
2025-09-01,Sports,464.85,3.81,Premium,3992.16,23,Old
2025-09-02,Sports,787.17,13.74,Regular,2445.55,19,Old
2025-09-03,Toys,893.16,40.35,Occasional,1059.96,29,Old
2025-09-04,Fashion,955.78,22.98,Regular,1872.41,27,Old
2025-09-05,Home Decor,789.03,27.33,Occasional,7995.39,43,Old
2025-09-06,Home Decor,322.25,21.64,Occasional,6807.7,30,Old
2025-09-07,Home Decor,691.25,2.19,Occasional,5514.6,46,Old
2025-09-08,Sports,443.23,8.29,Premium,4803.39,36,Old
2025-09-09,Sports,262.12,22.28,Premium,9232.1,32,Old
2025-09-10,Fashion,842.46,10.46,Occasional,820.08,23,Old
2025-09-11,Home Decor,48.04,2.5,Regular,2877.95,21,Old
2025-09-12,Home Decor,902.74,42.18,Occasional,3564.38,36,Old
2025-09-13,Toys,466.86,49.06,Occasional,7846.02,23,Old
2025-09-14,Sports,640.83,39.66,Regular,9925.89,34,Old
2025-09-15,Home Decor,662.76,42.69,Occasional,2482.64,21,Old
2025-09-16,Fashion,896.17,12.1,Regular,8755.64,23,Old
2025-09-17,Fashion,640.3,48.03,Premium,8323.17,33,Old
2025-09-18,Home Decor,617.79,9.85,Premium,2324.11,26,Old
2025-09-19,Sports,75.99,47.57,Regular,4053.39,42,Old
2025-09-20,Fashion,523.22,49.74,Premium,4155.76,35,Old
2025-09-21,Toys,158.67,35.59,Premium,9784.38,26,Old
2025-09-22,Fashion,740.06,49.06,Regular,1890.83,34,Old
2025-09-23,Electronics,517.1,28.48,Premium,8011.66,21,Old
2025-09-24,Electronics,683.43,12.98,Occasional,3408.51,19,Old
2025-09-25,Sports,51.26,21.85,Occasional,7335.62,26,Old
2025-09-26,Home Decor,93.94,29.68,Regular,4258.11,39,Old
2023-01-01,Fashion,1032.8115644441796,53.730000000000004,Premium,8814.494,36,New
2023-01-02,Fashion,564.1296331581095,5.4,Premium,8849.828000000001,14,New
2023-01-03,Sports,689.0856978535701,5.34,Regular,4932.083,28,New
2023-01-04,Fashion,970.0940322219373,0.915,Premium,12249.575,31,New
2023-01-05,Home Decor,711.5573139956529,71.745,Premium,2283.879,20,New
2023-01-06,Fashion,146.22067960597118,55.32000000000001,Premium,6569.628000000001,30,New
2023-01-07,Electronics,630.8311112073518,26.490000000000002,Premium,9021.675000000001,32,New
2023-01-08,Home Decor,669.3772704858977,22.245,Premium,9102.132000000001,27,New
2023-01-09,Toys,451.68814967906115,26.235,Premium,8477.989,34,New
2023-01-10,Home Decor,886.1427965196376,58.095,Regular,3672.955,33,New
2023-01-11,Home Decor,994.5142223613271,49.605000000000004,Premium,2140.385,29,New
2023-01-12,Home Decor,845.347568862248,13.89,Occasional,8314.553000000002,28,New
2023-01-13,Toys,444.84719353074274,13.065000000000001,Regular,7843.017000000001,40,New
2023-01-14,Sports,131.2027368242103,7.38,Regular,2438.306,30,New
2023-01-15,Toys,1097.025115224476,49.53,Occasional,9205.144,24,New
2023-01-16,Fashion,875.9174773693463,57.33,Regular,5988.06,34,New
2023-01-17,Toys,126.09734089864094,19.875,Regular,8724.079,21,New
2023-01-18,Fashion,844.6799199372925,1.5750000000000002,Occasional,10906.909000000001,36,New
2023-01-19,Fashion,1010.0599491076862,6.165000000000001,Regular,2314.403,22,New
2023-01-20,Sports,472.7966607559266,72.58500000000001,Occasional,376.38899999999995,16,New
2023-01-21,Electronics,544.5785915184865,22.155,Occasional,10157.056,20,New
2023-01-22,Home Decor,382.7067763790698,57.69,Premium,7976.8,22,New
2023-01-23,Home Decor,64.66811388702213,46.845,Premium,9134.359,38,New
2023-01-24,Toys,360.09001430212413,28.650000000000002,Occasional,10917.048999999999,30,New
2023-01-25,Home Decor,953.6551231810367,15.419999999999998,Regular,10462.179,34,New
2023-01-26,Electronics,16.615994883938622,9.105,Occasional,12497.043000000001,32,New
2023-01-27,Toys,357.32755215798693,46.125,Regular,7027.488,27,New
2023-01-28,Electronics,469.48544662478173,58.095,Regular,6416.943,31,New
2023-01-29,Fashion,514.1711432592774,48.300000000000004,Regular,5302.284,33,New
2023-01-30,Home Decor,885.3661397370059,39.78,Occasional,2108.002,25,New
2023-01-31,Sports,374.16197790524944,3.1500000000000004,Regular,7499.453,40,New
2023-02-01,Fashion,373.8869973243447,72.63,Occasional,3695.146,19,New
2023-02-02,Home Decor,805.0508027623695,59.91,Premium,11987.222000000002,24,New
2023-02-03,Electronics,420.7094108395251,21.96,Regular,7635.667,27,New
2023-02-04,Sports,230.16684522343533,73.5,Occasional,7759.856,34,New
2023-02-05,Electronics,489.8252871528052,45.135,Occasional,4697.875,31,New
2023-02-06,Home Decor,162.9776655381187,43.68,Premium,799.0970000000001,34,New
2023-02-07,Electronics,166.4593621158685,56.099999999999994,Premium,538.538,37,New
2023-02-08,Electronics,589.4180604121847,60.885000000000005,Regular,5578.326000000001,26,New
2023-02-09,Home Decor,435.28208269500186,49.230000000000004,Regular,1218.3600000000001,30,New
2023-02-10,Sports,843.4511059283459,9.600000000000001,Premium,7940.114,43,New
2023-02-11,Sports,432.5604203744057,25.365000000000002,Premium,11468.118999999999,48,New
2023-02-12,Home Decor,680.8486704987412,69.6,Premium,11493.118,24,New
2023-02-13,Sports,740.9773592495537,16.845,Occasional,8611.915,36,New
2023-02-14,Electronics,25.449610943841655,27.915,Occasional,2848.56,16,New
2023-02-15,Toys,625.1095255346693,32.400000000000006,Premium,11236.771,37,New
2023-02-16,Electronics,171.18375318319045,32.955,Occasional,11534.029,16,New
2023-02-17,Home Decor,925.4382065345504,45.974999999999994,Occasional,2660.931,41,New
2023-02-18,Electronics,171.43650136597674,70.725,Regular,9620.676000000001,35,New
2023-02-19,Sports,484.5689202479731,18.044999999999998,Regular,3817.502,42,New
2023-02-20,Electronics,111.58248584475085,9.120000000000001,Regular,10459.982,29,New
2023-02-21,Fashion,1063.51286871703,14.805,Occasional,12964.458,23,New
2023-02-22,Fashion,595.1004465581384,66.525,Regular,516.438,33,New
2023-02-23,Electronics,543.8226043775012,48.435,Premium,11679.096000000001,54,New
2023-02-24,Home Decor,88.939567583863,21.450000000000003,Regular,8143.252,26,New
2023-02-25,Home Decor,901.9351184142604,61.199999999999996,Premium,12657.437,29,New
2023-02-26,Fashion,257.8180358772924,64.605,Regular,6114.667,21,New
2023-02-27,Electronics,940.2658353850038,63.495,Premium,11035.882,31,New
2023-02-28,Fashion,217.06725192935312,68.92500000000001,Occasional,933.0100000000001,32,New
2023-03-01,Electronics,233.3053222815031,18.915,Regular,4445.0380000000005,22,New
2023-03-02,Home Decor,45.858394030173656,56.625,Occasional,992.498,14,New
2023-03-03,Electronics,454.63566117716647,34.545,Premium,12682.67,26,New
2023-03-04,Toys,531.5238796761124,63.150000000000006,Occasional,10644.452000000001,37,New
2023-03-05,Toys,81.72958387351,54.63,Regular,11102.286,17,New
2023-03-06,Electronics,748.3122630377723,58.230000000000004,Premium,12201.618,27,New
2023-03-07,Home Decor,541.7821068311875,49.215,Regular,1225.276,28,New
2023-03-08,Home Decor,625.8730815131016,13.305,Occasional,5092.646000000001,30,New
2023-03-09,Home Decor,417.5366872118033,40.875,Premium,1044.2250000000001,44,New
2023-03-10,Toys,470.9326198812152,73.845,Occasional,2842.905,43,New
2023-03-11,Fashion,551.1622499718935,70.30499999999999,Occasional,3081.9359999999997,39,New
2023-03-12,Sports,159.84654586708464,3.24,Occasional,6167.408,25,New
2023-03-13,Toys,191.40218175339277,12.36,Occasional,3586.4010000000003,39,New
2023-03-14,Fashion,808.2556070799877,9.885,Occasional,1429.584,32,New
2023-03-15,Fashion,1099.339011962196,54.449999999999996,Occasional,2285.608,30,New
2023-03-16,Fashion,374.98284243555366,61.335,Occasional,2025.439,32,New
2023-03-17,Fashion,274.7959197654457,16.02,Regular,12653.498,32,New
2023-03-18,Home Decor,656.7002640917481,37.935,Regular,9902.1,27,New
2023-03-19,Sports,437.1467274520815,63.06,Occasional,12585.092,23,New
2023-03-20,Electronics,33.438759042575256,54.96,Premium,5789.459000000001,38,New
2023-03-21,Electronics,157.6977416663938,40.665,Occasional,3712.605,16,New
2023-03-22,Electronics,648.5389452236011,44.28,Premium,10404.03,31,New
2023-03-23,Fashion,771.15618517884,38.13,Occasional,4328.883,31,New
2023-03-24,Sports,43.296609870262905,22.32,Occasional,3983.07,42,New
2023-03-25,Electronics,228.3399016091226,42.375,Occasional,3122.353,25,New
2023-03-26,Fashion,258.93704412595963,51.66,Premium,1798.966,31,New
2023-03-27,Toys,741.1829911711791,65.505,Occasional,3430.674,37,New
2023-03-28,Fashion,33.38769687555331,47.714999999999996,Occasional,4702.9710000000005,39,New
2023-03-29,Sports,115.39461327184112,57.09,Regular,8804.302,40,New
2023-03-30,Electronics,928.235701117332,12.0,Regular,935.207,38,New
2023-03-31,Sports,181.5895480093136,34.62,Occasional,2839.226,27,New
2023-04-01,Home Decor,757.657564089403,0.705,Occasional,10542.129,29,New
2023-04-02,Electronics,239.4439204896908,18.495,Regular,2020.8890000000001,25,New
2023-04-03,Sports,129.09107517103263,54.480000000000004,Premium,4539.847000000001,37,New
2023-04-04,Sports,265.8590585364197,74.385,Occasional,11258.156,26,New
2023-04-05,Home Decor,733.5670475687056,7.4399999999999995,Regular,2123.888,34,New
2023-04-06,Electronics,997.6766369576234,30.105,Premium,1194.817,28,New
2023-04-07,Electronics,913.0531643037822,60.0,Occasional,6366.009000000001,31,New
2023-04-08,Electronics,452.67773685683767,15.299999999999999,Occasional,4022.1349999999998,30,New
2023-04-09,Toys,767.8188452501831,41.625,Occasional,7381.062,29,New
2023-04-10,Sports,205.65272143654082,54.974999999999994,Premium,10474.971,41,New
2023-04-11,Sports,273.893604857913,46.2,Occasional,1895.101,36,New
2023-04-12,Home Decor,939.1223444829936,14.100000000000001,Premium,7603.5960000000005,18,New
2023-04-13,Home Decor,22.07873656134067,26.655,Occasional,6635.902,25,New
2023-04-14,Fashion,109.13915130734735,58.785,Regular,1984.294,34,New
2023-04-15,Home Decor,240.1912602443124,41.565,Premium,8160.867,38,New
2023-04-16,Toys,35.43671523595328,0.39,Premium,3651.752,19,New
2023-04-17,Electronics,215.00761216372845,57.074999999999996,Regular,6408.428000000001,33,New
2023-04-18,Electronics,597.4233073446894,2.6550000000000002,Regular,1188.8500000000001,21,New
2023-04-19,Home Decor,435.4644607769493,55.935,Premium,6044.844,36,New
2023-04-20,Sports,1064.4325921510754,15.18,Occasional,4074.187,24,New
2023-04-21,Electronics,867.4908837137314,71.85,Occasional,10714.041,27,New
2023-04-22,Toys,361.1030737436341,27.599999999999998,Occasional,863.3170000000001,29,New
2023-04-23,Fashion,269.82235138567256,24.525000000000002,Occasional,5517.473,26,New
2023-04-24,Home Decor,402.4667826908332,11.16,Occasional,6030.011,25,New
2023-04-25,Home Decor,626.8896613026424,22.919999999999998,Premium,9460.828000000001,41,New
2023-04-26,Toys,307.14441804614796,65.745,Occasional,7521.085,21,New
2023-04-27,Fashion,728.9216822898378,74.73,Occasional,8717.02,25,New
2023-04-28,Sports,464.3842340367752,27.630000000000003,Premium,10130.627,40,New
2023-04-29,Fashion,527.4849427388677,33.644999999999996,Premium,11226.553,22,New
2023-04-30,Fashion,464.131900676377,54.150000000000006,Regular,4169.581,23,New
2023-05-01,Home Decor,344.3611506635943,66.465,Regular,7054.3460000000005,30,New
2023-05-02,Toys,998.8587758807126,44.474999999999994,Regular,10942.191,31,New
2023-05-03,Toys,782.185762446804,29.369999999999997,Regular,12864.241,35,New
2023-05-04,Sports,147.52102450803835,30.945,Occasional,11578.112000000001,40,New
2023-05-05,Toys,943.9912340754457,52.17,Premium,4910.789000000001,43,New
2023-05-06,Sports,572.7546995280065,0.24,Occasional,2641.795,23,New
2023-05-07,Home Decor,1003.3832392118366,46.47,Regular,6428.487,22,New
2023-05-08,Fashion,828.2735341235402,26.655,Premium,9674.925000000001,22,New
2023-05-09,Sports,457.6465755636088,59.565,Premium,6469.359,20,New
2023-05-10,Electronics,31.956537463085283,6.9750000000000005,Regular,6348.537,43,New
2023-05-11,Toys,264.92320280963213,44.115,Occasional,10918.024,30,New
2023-05-12,Fashion,575.251530225739,36.075,Regular,4781.27,32,New
2023-05-13,Fashion,670.3058187750763,48.17999999999999,Regular,11195.561,34,New
2023-05-14,Electronics,249.57859317870614,4.86,Occasional,5365.581,13,New
2023-05-15,Fashion,147.1450348128171,43.5,Regular,4354.363,36,New
2023-05-16,Fashion,887.2147918327711,42.105000000000004,Premium,5972.85,29,New
2023-05-17,Fashion,996.036912949826,42.045,Occasional,9942.686000000002,44,New
2023-05-18,Home Decor,626.7490538456948,45.255,Occasional,1751.6460000000002,23,New
2023-05-19,Sports,209.94055445037287,50.730000000000004,Premium,2657.915,51,New
2023-05-20,Toys,266.32021740853133,60.375,Premium,12375.09,23,New
2023-05-21,Fashion,32.812419651354986,20.235,Regular,2388.581,33,New
2023-05-22,Electronics,939.0511011726094,61.875,Occasional,7436.650000000001,34,New
2023-05-23,Home Decor,136.16037485276007,37.365,Premium,7585.773,40,New
2023-05-24,Home Decor,580.5309075101918,5.775,Occasional,6431.464,28,New
2023-05-25,Toys,296.7407319783732,4.3950000000000005,Regular,8427.874,39,New
2023-05-26,Toys,604.7855054616034,25.065,Regular,3087.8640000000005,20,New
2023-05-27,Fashion,763.0099287809669,58.86,Regular,7242.768,43,New
2023-05-28,Electronics,855.0795947002237,53.07000000000001,Premium,4919.876,26,New
2023-05-29,Fashion,209.47232159796695,59.144999999999996,Regular,8645.663,40,New
2023-05-30,Electronics,23.922212599140792,38.79,Occasional,1947.543,22,New
2023-05-31,Toys,131.73794452310497,33.015,Occasional,7477.197,34,New
2023-06-01,Home Decor,1000.056927128309,11.055,Occasional,2514.434,26,New
2023-06-02,Fashion,837.0487733298464,24.615000000000002,Regular,3716.1410000000005,25,New
2023-06-03,Electronics,657.7809294954337,32.55,Regular,2944.799,22,New
2023-06-04,Home Decor,681.1562782888262,6.645,Occasional,2483.117,28,New
2023-06-05,Sports,754.9188873106533,16.544999999999998,Occasional,10756.902000000002,37,New
2023-06-06,Toys,214.9532947351268,44.865,Occasional,3807.05,19,New
2023-06-07,Fashion,1004.9651824450295,55.17,Premium,12062.089000000002,24,New
2023-06-08,Fashion,502.53135020702905,74.88,Regular,12612.951000000001,27,New
2023-06-09,Toys,383.7580216507756,69.99,Regular,7482.124,36,New
2023-06-10,Electronics,521.0623081473586,48.19500000000001,Occasional,1970.423,30,New
2023-06-11,Home Decor,58.525828746136575,31.589999999999996,Regular,4950.439,27,New
2023-06-12,Toys,197.3606843785861,47.714999999999996,Premium,10396.815,24,New
2023-06-13,Toys,824.5332793336408,58.92,Premium,4858.321,25,New
2023-06-14,Electronics,97.76206290941099,8.879999999999999,Premium,1249.911,28,New
2023-06-15,Home Decor,709.2968206594171,30.75,Premium,7295.821,18,New
2023-06-16,Sports,274.61836343985635,62.985,Occasional,11006.710000000001,39,New
2023-06-17,Home Decor,413.654941292576,28.785000000000004,Occasional,10373.571,41,New
2023-06-18,Electronics,296.1521112858246,42.885,Regular,2383.8360000000002,24,New
2023-06-19,Toys,368.24496124144645,44.085,Premium,8788.481,36,New
2023-06-20,Fashion,657.5654341509029,13.830000000000002,Regular,2967.8869999999997,26,New
2023-06-21,Electronics,343.04250421870313,27.165,Occasional,2938.3250000000003,46,New
2023-06-22,Electronics,658.4378014850819,25.095,Regular,11379.303,38,New
2023-06-23,Electronics,522.7924517289001,1.965,Regular,3343.236,23,New
2023-06-24,Fashion,668.5430011493041,1.815,Regular,3517.9950000000003,24,New
2023-06-25,Electronics,1122.5155177483805,62.37,Occasional,138.411,41,New
2023-06-26,Home Decor,828.4187457404895,20.475,Regular,11335.506000000001,42,New
2023-06-27,Home Decor,234.12664619513686,38.849999999999994,Premium,10330.697,32,New
2023-06-28,Fashion,45.04182939360446,22.41,Premium,8203.728000000001,23,New
2023-06-29,Sports,303.07264242492573,70.545,Occasional,9785.919,33,New
2023-06-30,Toys,690.3649741880107,19.44,Occasional,2086.864,42,New
2023-07-01,Fashion,63.5007247927654,32.22,Premium,6028.62,33,New
2023-07-02,Home Decor,568.6680045807658,65.46000000000001,Occasional,4650.191000000001,17,New
2023-07-03,Electronics,694.6735618940871,63.150000000000006,Premium,1336.9070000000002,27,New
2023-07-04,Electronics,307.3596301700859,13.965,Regular,6386.496999999999,29,New
2023-07-05,Fashion,736.7092801174924,60.19500000000001,Premium,11979.916,41,New
2023-07-06,Toys,137.3260825340103,34.365,Regular,645.567,38,New
2023-07-07,Home Decor,85.49921935437553,36.224999999999994,Regular,3881.098,25,New
2023-07-08,Sports,686.7298749999663,10.004999999999999,Premium,2801.058,24,New
2023-07-09,Home Decor,583.7554359053967,6.045,Premium,3194.945,31,New
2023-07-10,Home Decor,702.0264735932477,54.599999999999994,Premium,11821.550000000001,28,New
2023-07-11,Fashion,465.10738260464825,37.230000000000004,Occasional,6154.044000000001,19,New
2023-07-12,Fashion,234.18831952056112,32.76,Regular,6131.268,39,New
2023-07-13,Fashion,968.9165870124157,54.72,Occasional,9918.61,29,New
2023-07-14,Sports,747.9923257360726,57.42,Occasional,2118.311,36,New
